,ponto_id,lat_pred,lon_pred,indoor_pred
557,1760,-8.055493999999992,-34.95131600000005,1.0
558,1765,-8.055493999999992,-34.95131600000005,1.0
559,1768,-8.055493999999992,-34.95131600000005,1.0
560,1770,-8.055493999999992,-34.95131600000005,1.0
561,1775,-8.055493999999992,-34.95131600000005,1.0
562,1777,-8.055493999999992,-34.95131600000005,1.0
563,1780,-8.055493999999992,-34.95131600000005,1.0
564,1783,-8.055493999999992,-34.95131600000005,1.0
565,1785,-8.055493999999992,-34.95131600000005,1.0
566,1790,-8.055493999999992,-34.95131600000005,1.0
567,1791,-8.055493999999992,-34.95131600000005,1.0
568,1793,-8.055493999999992,-34.95131600000005,1.0
569,1794,-8.055493999999992,-34.95131600000005,1.0
570,1803,-8.055493999999992,-34.95131600000005,1.0
571,1805,-8.055493999999992,-34.95131600000005,1.0
572,1807,-8.055493999999992,-34.95131600000004,1.0
573,1817,-8.055493999999992,-34.95131600000004,1.0
574,1825,-8.055493999999992,-34.95131600000005,1.0
575,1832,-8.055493999999992,-34.95131600000005,1.0
576,1833,-8.055493999999992,-34.95131600000005,1.0
577,1835,-8.055493999999992,-34.95131600000004,1.0
578,1839,-8.055493999999992,-34.95131600000005,1.0
579,1840,-8.055493999999992,-34.95131600000005,1.0
580,1844,-8.055493999999992,-34.95131600000005,1.0
581,1851,-8.055493999999992,-34.95131600000005,1.0
582,1860,-8.055493999999992,-34.95131600000005,1.0
583,1862,-8.055493999999992,-34.95131600000005,1.0
584,1864,-8.055493999999992,-34.95131600000005,1.0
585,1877,-8.055493999999992,-34.95131600000005,1.0
586,1880,-8.055493999999992,-34.95131600000005,1.0
587,1888,-8.055493999999992,-34.95131600000005,1.0
588,1891,-8.055493999999992,-34.95131600000005,1.0
589,1897,-8.055493999999992,-34.95131600000005,1.0
590,1915,-8.055493999999992,-34.95131600000005,1.0
591,1918,-8.055493999999992,-34.95131600000005,1.0
592,1919,-8.055493999999992,-34.95131600000004,1.0
593,1921,-8.055493999999992,-34.95131600000004,1.0
594,1922,-8.055493999999992,-34.95131600000004,1.0
595,1928,-8.055493999999992,-34.95131600000004,1.0
596,1934,-8.055493999999992,-34.95131600000005,1.0
597,1937,-8.055493999999992,-34.95131600000004,1.0
598,1941,-8.055493999999992,-34.95131600000004,1.0
599,1945,-8.055493999999992,-34.95131600000004,1.0
600,1952,-8.055493999999992,-34.95131600000005,1.0
601,1954,-8.055493999999992,-34.95131600000005,1.0
602,1957,-8.055493999999992,-34.95131600000005,1.0
603,1962,-8.055493999999992,-34.95131600000005,1.0
604,1963,-8.055493999999992,-34.95131600000005,1.0
605,1965,-8.055493999999992,-34.95131600000005,1.0
606,1971,-8.055493999999992,-34.95131600000005,1.0
607,1978,-8.055493999999992,-34.95131600000005,1.0
608,1981,-8.055493999999992,-34.95131600000005,1.0
609,1982,-8.055493999999992,-34.95131600000005,1.0
610,1989,-8.055493999999992,-34.95131600000005,1.0
611,1992,-8.055493999999992,-34.95131600000005,1.0
612,1995,-8.055493999999992,-34.95131600000005,1.0
613,2002,-8.055493999999992,-34.95131600000005,1.0
614,2004,-8.055493999999992,-34.95131600000005,1.0
615,2006,-8.055493999999992,-34.95131600000005,1.0
616,2008,-8.055493999999992,-34.95131600000005,1.0
617,2012,-8.055493999999992,-34.95131600000005,1.0
618,2013,-8.055493999999992,-34.95131600000005,1.0
619,2018,-8.055493999999992,-34.95131600000005,1.0
620,2022,-8.055493999999992,-34.95131600000005,1.0
621,2025,-8.055493999999992,-34.95131600000005,1.0
622,2029,-8.055493999999992,-34.95131600000005,1.0
623,2034,-8.055493999999992,-34.95131600000005,1.0
624,2036,-8.055493999999992,-34.95131600000005,1.0
625,2045,-8.055493999999992,-34.95131600000005,1.0
626,2055,-8.055493999999992,-34.95131600000005,1.0
627,2057,-8.055493999999992,-34.95131600000005,1.0
628,2058,-8.055493999999992,-34.95131600000005,1.0
629,2063,-8.055493999999992,-34.95131600000005,1.0
630,2067,-8.055493999999992,-34.95131600000005,1.0
631,2072,-8.055493999999992,-34.95131600000005,1.0
632,2075,-8.055493999999992,-34.95131600000005,1.0
633,2083,-8.055493999999992,-34.95131600000005,1.0
634,2084,-8.055493999999992,-34.95131600000005,1.0
635,2087,-8.055493999999992,-34.95131600000005,1.0
636,2088,-8.055493999999992,-34.95131600000005,1.0
637,2089,-8.055493999999992,-34.95131600000005,1.0
638,2094,-8.055493999999992,-34.95131600000005,1.0
639,2098,-8.055493999999992,-34.95131600000005,1.0
640,2107,-8.055493999999992,-34.95131600000005,1.0
641,2108,-8.055493999999992,-34.95131600000005,1.0
642,2109,-8.055493999999992,-34.95131600000005,1.0
643,2110,-8.055493999999992,-34.95131600000005,1.0
644,2111,-8.055493999999992,-34.95131600000005,1.0
645,2114,-8.055493999999992,-34.95131600000005,1.0
646,2115,-8.055493999999992,-34.95131600000005,1.0
647,2121,-8.055493999999992,-34.95131600000005,1.0
648,2122,-8.055493999999992,-34.95131600000005,1.0
649,2124,-8.055493999999992,-34.95131600000005,1.0
650,2127,-8.055493999999992,-34.95131600000005,1.0
651,2128,-8.055493999999992,-34.95131600000005,1.0
652,2129,-8.055493999999992,-34.95131600000005,1.0
653,2131,-8.055493999999992,-34.95131600000005,1.0
654,2132,-8.055493999999992,-34.95131600000005,1.0
655,2133,-8.055493999999992,-34.95131600000005,1.0
656,2134,-8.055493999999992,-34.95131600000005,1.0
657,2138,-8.055493999999992,-34.95131600000005,1.0
658,2142,-8.055493999999992,-34.95131600000005,1.0
659,2145,-8.055493999999992,-34.95131600000005,1.0
660,2149,-8.055493999999992,-34.95131600000005,1.0
661,2150,-8.055493999999992,-34.95131600000005,1.0
662,2152,-8.055493999999992,-34.95131600000005,1.0
663,2154,-8.055493999999992,-34.95131600000005,1.0
664,2157,-8.055493999999992,-34.95131600000005,1.0
665,2164,-8.055493999999992,-34.95131600000005,1.0
666,2165,-8.055493999999992,-34.95131600000005,1.0
667,2166,-8.055493999999992,-34.95131600000005,1.0
668,2167,-8.055493999999992,-34.95131600000005,1.0
669,2168,-8.055493999999992,-34.95131600000005,1.0
670,2175,-8.055493999999992,-34.95131600000005,1.0
671,2177,-8.055493999999992,-34.95131600000005,1.0
672,2183,-8.055493999999992,-34.95131600000005,1.0
673,2189,-8.055495899999993,-34.951316150000046,1.0
674,2191,-8.055493999999992,-34.95131600000005,1.0
675,2199,-8.055592999999993,-34.95132918000001,1.0
676,2210,-8.055493999999992,-34.95131600000005,1.0
677,2213,-8.055493999999992,-34.95131600000005,1.0
678,2214,-8.055493999999992,-34.95131600000005,1.0
679,2215,-8.055493999999992,-34.95131600000005,1.0
680,2221,-8.055493999999992,-34.95131600000005,1.0
681,2223,-8.055493999999992,-34.95131600000005,1.0
682,2225,-8.055493999999992,-34.95131600000005,1.0
683,2227,-8.055493999999992,-34.95131600000005,1.0
684,2228,-8.055493999999992,-34.95131600000005,1.0
685,2231,-8.055493999999992,-34.95131600000005,1.0
686,2232,-8.055493999999992,-34.95131600000005,1.0
687,2233,-8.055493999999992,-34.95131600000005,1.0
688,2234,-8.055493999999992,-34.95131600000005,1.0
689,2239,-8.055493999999992,-34.95131600000005,1.0
690,2245,-8.055493999999992,-34.95131600000005,1.0
691,2246,-8.055493999999992,-34.95131600000005,1.0
692,2248,-8.055493999999992,-34.95131600000005,1.0
693,2249,-8.055493999999992,-34.95131600000005,1.0
694,2251,-8.055493999999992,-34.95131600000005,1.0
695,2252,-8.055493999999992,-34.95131600000005,1.0
696,2254,-8.055493999999992,-34.95131600000005,1.0
697,2260,-8.055493999999992,-34.95131600000005,1.0
698,2268,-8.055493999999992,-34.95131600000005,1.0
699,2270,-8.055493999999992,-34.95131600000004,1.0
700,2272,-8.055493999999992,-34.95131600000004,1.0
701,2273,-8.055493999999992,-34.95131600000004,1.0
702,2275,-8.055493999999992,-34.95131600000004,1.0
703,2276,-8.055493999999992,-34.95131600000004,1.0
704,2286,-8.055493999999992,-34.95131600000004,1.0
705,2287,-8.055493999999992,-34.95131600000005,1.0
706,2288,-8.055493999999992,-34.95131600000005,1.0
707,2291,-8.055493999999992,-34.95131600000005,1.0
708,2299,-8.055523099999991,-34.95131983000003,1.0
709,2301,-8.055493999999992,-34.95131600000005,1.0
710,2302,-8.055493999999992,-34.95131600000005,1.0
711,2303,-8.055493999999992,-34.95131600000005,1.0
712,2304,-8.055493999999992,-34.95131600000005,1.0
713,2310,-8.055493999999992,-34.95131600000005,1.0
714,2312,-8.055493999999992,-34.95131600000005,1.0
715,2316,-8.055493999999992,-34.95131600000005,1.0
716,2319,-8.055493999999992,-34.95131600000005,1.0
717,2321,-8.055493999999992,-34.95131600000005,1.0
718,2328,-8.055493999999992,-34.95131600000005,1.0
719,2335,-8.055493999999992,-34.95131600000005,1.0
720,2337,-8.055493999999992,-34.95131600000005,1.0
721,2344,-8.055493999999992,-34.95131600000005,1.0
722,2348,-8.055493999999992,-34.95131600000005,1.0
723,2351,-8.055493999999992,-34.95131600000005,1.0
724,2354,-8.055493999999992,-34.95131600000005,1.0
725,2358,-8.055493999999992,-34.95131600000005,1.0
726,2362,-8.055683999999962,-34.95133100000018,1.0
727,2373,-8.055683999999962,-34.95133100000018,1.0
728,2375,-8.055683999999962,-34.95133100000018,1.0
729,2377,-8.055683999999962,-34.95133100000018,1.0
730,2388,-8.055683999999962,-34.95133100000018,1.0
731,2389,-8.055683999999962,-34.95133100000018,1.0
732,2392,-8.055683999999962,-34.95133100000018,1.0
733,2399,-8.055683999999962,-34.95133100000018,1.0
734,2404,-8.055683999999962,-34.95133100000018,1.0
735,2407,-8.055683999999962,-34.95133100000018,1.0
736,2412,-8.055683999999962,-34.95133100000018,1.0
737,2413,-8.055683999999962,-34.95133100000018,1.0
738,2417,-8.055683999999962,-34.95133100000018,1.0
739,2420,-8.055683999999962,-34.95133100000018,1.0
740,2423,-8.055683999999962,-34.95133100000018,1.0
741,2436,-8.055683999999962,-34.95133100000018,1.0
742,2439,-8.055683999999962,-34.95133100000018,1.0
743,2441,-8.055683999999962,-34.95133100000018,1.0
744,2446,-8.055683999999962,-34.95133100000018,1.0
745,2447,-8.055683999999962,-34.95133100000018,1.0
746,2453,-8.055683999999962,-34.95133100000018,1.0
747,2455,-8.055683999999962,-34.95133100000018,1.0
748,2456,-8.055683999999962,-34.95133100000018,1.0
749,2458,-8.055683999999962,-34.95133100000018,1.0
750,2464,-8.055683999999962,-34.95133100000018,1.0
751,2465,-8.055683999999962,-34.95133100000018,1.0
752,2470,-8.055683999999962,-34.95133100000018,1.0
753,2471,-8.055683999999962,-34.95133100000018,1.0
754,2473,-8.055683999999962,-34.95133100000018,1.0
755,2478,-8.055683999999962,-34.95133100000018,1.0
756,2483,-8.055683999999962,-34.95133100000018,1.0
757,2484,-8.055683999999962,-34.95133100000018,1.0
758,2485,-8.055683999999962,-34.95133100000018,1.0
759,2492,-8.055683999999962,-34.95133100000018,1.0
760,2498,-8.055683999999964,-34.95133100000018,1.0
761,2510,-8.055683999999964,-34.95133100000018,1.0
762,2513,-8.055683999999964,-34.95133100000018,1.0
763,2515,-8.055683999999964,-34.95133100000018,1.0
764,2516,-8.055683999999964,-34.95133100000018,1.0
765,2517,-8.055683999999964,-34.95133100000018,1.0
766,2519,-8.055683999999964,-34.95133100000018,1.0
767,2522,-8.055683999999964,-34.95133100000018,1.0
768,2523,-8.055683999999964,-34.95133100000018,1.0
769,2526,-8.055683999999964,-34.95133100000018,1.0
770,2531,-8.055683999999964,-34.95133100000018,1.0
771,2533,-8.055683999999964,-34.95133100000018,1.0
772,2534,-8.055683999999964,-34.95133100000018,1.0
773,2540,-8.055683999999964,-34.95133100000018,1.0
774,2542,-8.055683999999964,-34.95133100000018,1.0
775,2543,-8.055683999999964,-34.95133100000018,1.0
776,2554,-8.055683999999962,-34.95133100000018,1.0
777,2569,-8.055683999999962,-34.95133100000018,1.0
778,2571,-8.055683999999962,-34.95133100000018,1.0
779,2574,-8.055683999999962,-34.95133100000018,1.0
780,2576,-8.055683999999962,-34.95133100000018,1.0
781,2586,-8.055683999999962,-34.95133100000018,1.0
782,2588,-8.055683999999962,-34.95133100000018,1.0
783,2592,-8.055683999999962,-34.95133100000018,1.0
784,2602,-8.055683999999962,-34.95133100000018,1.0
785,2603,-8.055683999999962,-34.95133100000018,1.0
786,2605,-8.055683999999962,-34.95133100000018,1.0
787,2609,-8.055683999999962,-34.95133100000018,1.0
788,2611,-8.055683999999962,-34.95133100000018,1.0
789,2614,-8.055683999999962,-34.95133100000018,1.0
790,2615,-8.055683999999962,-34.95133100000018,1.0
791,2619,-8.055683999999962,-34.95133100000018,1.0
792,2620,-8.055683999999962,-34.95133100000018,1.0
793,2627,-8.055683999999962,-34.95133100000018,1.0
794,2628,-8.055683999999962,-34.95133100000018,1.0
795,2638,-8.055683999999962,-34.95133100000018,1.0
796,2648,-8.055683999999962,-34.95133100000018,1.0
797,2650,-8.055683999999962,-34.95133100000018,1.0
798,2651,-8.055683999999962,-34.95133100000018,1.0
799,2663,-8.055683999999962,-34.95133100000018,1.0
800,2664,-8.055683999999962,-34.95133100000018,1.0
801,2673,-8.055683999999962,-34.95133100000018,1.0
802,2678,-8.055683999999962,-34.95133100000018,1.0
803,2680,-8.055683999999962,-34.95133100000018,1.0
804,2682,-8.055683999999962,-34.95133100000018,1.0
805,2683,-8.055683999999962,-34.95133100000018,1.0
806,2684,-8.055683999999962,-34.95133100000018,1.0
807,2685,-8.055683999999962,-34.95133100000018,1.0
808,2688,-8.055683999999962,-34.95133100000018,1.0
809,2689,-8.055683999999962,-34.95133100000018,1.0
810,2691,-8.055683999999962,-34.95133100000018,1.0
811,2692,-8.055683999999962,-34.95133100000018,1.0
812,2697,-8.055683999999962,-34.95133100000018,1.0
813,2698,-8.055683999999962,-34.95133100000018,1.0
814,2701,-8.055683999999962,-34.95133100000018,1.0
815,2707,-8.055683999999962,-34.95133100000018,1.0
816,2715,-8.055683999999962,-34.95133100000018,1.0
817,2718,-8.055683999999962,-34.95133100000018,1.0
818,2724,-8.055683999999962,-34.95133100000018,1.0
819,2726,-8.055683999999962,-34.95133100000018,1.0
820,2729,-8.055683999999962,-34.95133100000018,1.0
821,2737,-8.055683999999962,-34.95133100000018,1.0
822,2742,-8.055683999999962,-34.95133100000018,1.0
823,2748,-8.055683999999962,-34.95133100000018,1.0
824,2750,-8.055683999999962,-34.95133100000018,1.0
825,2751,-8.055683999999962,-34.95133100000018,1.0
826,2753,-8.055683999999962,-34.95133100000018,1.0
827,2754,-8.055683999999962,-34.95133100000018,1.0
828,2755,-8.055683999999962,-34.95133100000018,1.0
829,2758,-8.055683999999962,-34.95133100000018,1.0
830,2759,-8.055683999999962,-34.95133100000018,1.0
831,2760,-8.055683999999962,-34.95133100000018,1.0
832,2762,-8.055683999999962,-34.95133100000018,1.0
833,2766,-8.055683999999962,-34.95133100000018,1.0
834,2769,-8.055683999999962,-34.95133100000018,1.0
835,2770,-8.055683999999962,-34.95133100000018,1.0
836,2771,-8.055683999999962,-34.95133100000018,1.0
837,2777,-8.055683999999962,-34.95133100000018,1.0
838,2794,-8.055683999999962,-34.95133100000018,1.0
839,2802,-8.055683999999962,-34.95133100000018,1.0
840,2807,-8.055683999999962,-34.95133100000018,1.0
841,2816,-8.055683999999962,-34.95133100000018,1.0
842,2818,-8.055683999999962,-34.95133100000018,1.0
843,2820,-8.055683999999962,-34.95133100000018,1.0
844,2825,-8.055683999999962,-34.95133100000018,1.0
845,2826,-8.055683999999962,-34.95133100000018,1.0
846,2833,-8.055683999999962,-34.95133100000018,1.0
847,2835,-8.055683999999962,-34.95133100000018,1.0
848,2840,-8.055683999999962,-34.95133100000018,1.0
849,2846,-8.055683999999962,-34.95133100000018,1.0
850,2848,-8.055683999999962,-34.95133100000018,1.0
851,2855,-8.055683999999962,-34.95133100000018,1.0
852,2858,-8.055683999999962,-34.95133100000018,1.0
853,2859,-8.055683999999962,-34.95133100000018,1.0
854,2862,-8.055683999999964,-34.95133100000018,1.0
855,2864,-8.055683999999964,-34.95133100000018,1.0
856,2865,-8.055683999999962,-34.95133100000018,1.0
857,2867,-8.055683999999964,-34.95133100000018,1.0
858,2868,-8.055683999999964,-34.95133100000018,1.0
859,2870,-8.055683999999964,-34.95133100000018,1.0
860,2874,-8.055683999999964,-34.95133100000018,1.0
861,2876,-8.055683999999964,-34.95133100000018,1.0
862,2880,-8.055683999999964,-34.95133100000018,1.0
863,2882,-8.055683999999964,-34.95133100000018,1.0
864,2883,-8.055683999999964,-34.95133100000018,1.0
865,2884,-8.055683999999964,-34.95133100000018,1.0
866,2885,-8.055683999999964,-34.95133100000018,1.0
867,2886,-8.055683999999964,-34.95133100000018,1.0
868,2894,-8.055683999999964,-34.95133100000018,1.0
869,2903,-8.055683999999964,-34.95133100000018,1.0
870,2905,-8.055683999999964,-34.95133100000018,1.0
871,2906,-8.055683999999964,-34.95133100000018,1.0
872,2907,-8.055683999999964,-34.95133100000018,1.0
873,2908,-8.055683999999964,-34.95133100000018,1.0
874,2910,-8.055683999999964,-34.95133100000018,1.0
875,2913,-8.055683999999964,-34.95133100000018,1.0
876,2922,-8.055683999999964,-34.95133100000018,1.0
877,2926,-8.055683999999964,-34.95133100000018,1.0
878,2927,-8.055683999999964,-34.95133100000018,1.0
879,2930,-8.055683999999964,-34.95133100000018,1.0
880,2932,-8.055683999999964,-34.95133100000018,1.0
881,2935,-8.055683999999964,-34.95133100000018,1.0
882,2943,-8.055683999999964,-34.95133100000018,1.0
883,2945,-8.055683999999964,-34.95133100000018,1.0
884,2948,-8.055683999999964,-34.95133100000018,1.0
885,2954,-8.055683999999964,-34.95133100000018,1.0
886,2955,-8.055683999999964,-34.95133100000018,1.0
887,2956,-8.055683999999964,-34.95133100000018,1.0
888,2957,-8.055683999999964,-34.95133100000018,1.0
889,2960,-8.055683999999964,-34.95133100000018,1.0
890,2963,-8.055683999999964,-34.95133100000018,1.0
891,2968,-8.055683999999964,-34.95133100000018,1.0
892,2970,-8.055683999999964,-34.95133100000018,1.0
893,2973,-8.055683999999964,-34.95133100000018,1.0
894,2982,-8.055683999999964,-34.95133100000018,1.0
895,2991,-8.055683999999964,-34.95133100000018,1.0
896,2995,-8.055683999999964,-34.95133100000018,1.0
897,2997,-8.055683999999964,-34.95133100000018,1.0
898,3000,-8.055683999999964,-34.95133100000018,1.0
899,3001,-8.055683999999964,-34.95133100000018,1.0
900,3002,-8.055683999999964,-34.95133100000018,1.0
901,3006,-8.055683999999964,-34.95133100000018,1.0
902,3007,-8.055683999999964,-34.95133100000018,1.0
903,3011,-8.055683999999964,-34.95133100000018,1.0
904,3014,-8.055683999999964,-34.95133100000018,1.0
905,3016,-8.055683999999964,-34.95133100000018,1.0
906,3017,-8.055683999999964,-34.95133100000018,1.0
907,3018,-8.055683999999964,-34.95133100000018,1.0
908,3019,-8.055683999999964,-34.95133100000018,1.0
909,3021,-8.055683999999964,-34.95133100000018,1.0
910,3023,-8.055683999999964,-34.95133100000018,1.0
911,3024,-8.055683999999964,-34.95133100000018,1.0
912,3025,-8.055826499999993,-34.95136044999987,1.0
913,3026,-8.055833999999995,-34.95136199999985,1.0
914,3027,-8.055833999999995,-34.95136199999985,1.0
915,3031,-8.055833999999995,-34.95136199999985,1.0
916,3032,-8.055826499999993,-34.95136044999987,1.0
917,3033,-8.055833999999995,-34.95136199999985,1.0
918,3035,-8.055833999999995,-34.95136199999985,1.0
919,3037,-8.055806999999989,-34.951356419999904,1.0
920,3038,-8.055833999999995,-34.95136199999985,1.0
921,3043,-8.055833999999995,-34.95136199999985,1.0
922,3044,-8.055833999999995,-34.95136199999985,1.0
923,3045,-8.055833999999995,-34.95136199999985,1.0
924,3047,-8.055833999999995,-34.95136199999985,1.0
925,3050,-8.055833999999995,-34.95136199999985,1.0
926,3053,-8.055833999999995,-34.95136199999985,1.0
927,3055,-8.055833999999995,-34.95136199999985,1.0
928,3057,-8.055826499999993,-34.95136044999987,1.0
929,3058,-8.055833999999995,-34.95136199999985,1.0
930,3059,-8.055833999999995,-34.95136199999985,1.0
931,3060,-8.055833999999995,-34.95136199999985,1.0
932,3063,-8.055833999999995,-34.95136199999985,1.0
933,3064,-8.055833999999995,-34.95136199999985,1.0
934,3065,-8.055833999999995,-34.95136199999985,1.0
935,3070,-8.055833999999995,-34.95136199999985,1.0
936,3071,-8.055833999999995,-34.95136199999985,1.0
937,3077,-8.055833999999995,-34.95136199999985,1.0
938,3078,-8.055833999999995,-34.95136199999985,1.0
939,3079,-8.055833999999995,-34.95136199999985,1.0
940,3080,-8.055833999999995,-34.95136199999985,1.0
941,3082,-8.055833999999995,-34.95136199999985,1.0
942,3085,-8.055833999999995,-34.95136199999985,1.0
943,3090,-8.055833999999995,-34.95136199999985,1.0
944,3091,-8.055833999999995,-34.95136199999985,1.0
945,3094,-8.055833999999995,-34.95136199999985,1.0
946,3095,-8.055833999999995,-34.95136199999985,1.0
947,3100,-8.055833999999995,-34.95136199999985,1.0
948,3101,-8.055833999999995,-34.95136199999985,1.0
949,3105,-8.055833999999995,-34.95136199999985,1.0
950,3107,-8.055833999999995,-34.95136199999985,1.0
951,3111,-8.055833999999995,-34.95136199999985,1.0
952,3114,-8.055833999999995,-34.95136199999985,1.0
953,3118,-8.055833999999995,-34.95136199999985,1.0
954,3122,-8.055833999999995,-34.95136199999985,1.0
955,3123,-8.055833999999995,-34.95136199999985,1.0
956,3125,-8.055833999999995,-34.95136199999985,1.0
957,3127,-8.055833999999995,-34.95136199999985,1.0
958,3128,-8.055833999999995,-34.95136199999985,1.0
959,3130,-8.055833999999995,-34.95136199999985,1.0
960,3131,-8.055833999999995,-34.95136199999985,1.0
961,3133,-8.055833999999995,-34.95136199999985,1.0
962,3142,-8.055833999999995,-34.95136199999985,1.0
963,3143,-8.055833999999995,-34.95136199999985,1.0
964,3145,-8.055833999999995,-34.95136199999985,1.0
965,3146,-8.055833999999995,-34.95136199999985,1.0
966,3149,-8.055833999999995,-34.95136199999985,1.0
967,3151,-8.055833999999995,-34.95136199999985,1.0
968,3153,-8.055833999999995,-34.95136199999985,1.0
969,3154,-8.055833999999995,-34.95136199999985,1.0
970,3165,-8.055833999999995,-34.95136199999985,1.0
971,3172,-8.055833999999995,-34.95136199999985,1.0
972,3181,-8.055833999999995,-34.95136199999985,1.0
973,3184,-8.055833999999995,-34.95136199999985,1.0
974,3185,-8.055833999999995,-34.95136199999985,1.0
975,3187,-8.055833999999995,-34.95136199999985,1.0
976,3194,-8.055833999999995,-34.95136199999985,1.0
977,3202,-8.055833999999995,-34.95136199999985,1.0
978,3204,-8.055833999999995,-34.95136199999985,1.0
979,3205,-8.055833999999995,-34.95136199999985,1.0
980,3206,-8.055833999999995,-34.95136199999985,1.0
981,3207,-8.055833999999995,-34.95136199999985,1.0
982,3208,-8.055833999999995,-34.95136199999985,1.0
983,3209,-8.055833999999995,-34.95136199999985,1.0
984,3210,-8.055833999999995,-34.95136199999985,1.0
985,3231,-8.055833999999995,-34.95136199999985,1.0
986,3233,-8.055833999999995,-34.95136199999985,1.0
987,3238,-8.055833999999995,-34.95136199999985,1.0
988,3244,-8.055833999999995,-34.95136199999985,1.0
989,3245,-8.055833999999995,-34.95136199999985,1.0
990,3251,-8.055833999999995,-34.95136199999985,1.0
991,3257,-8.055833999999995,-34.95136199999985,1.0
992,3263,-8.055833999999995,-34.95136199999985,1.0
993,3265,-8.055833999999995,-34.95136199999985,1.0
994,3269,-8.055833999999995,-34.95136199999985,1.0
995,3279,-8.055833999999995,-34.95136199999985,1.0
996,3281,-8.055833999999995,-34.95136199999985,1.0
997,3282,-8.055833999999995,-34.95136199999985,1.0
998,3283,-8.055833999999995,-34.95136199999985,1.0
999,3284,-8.055833999999995,-34.95136199999985,1.0
1000,3290,-8.055833999999995,-34.95136199999985,1.0
1001,3295,-8.055833999999995,-34.95136199999985,1.0
1002,3297,-8.055833999999995,-34.95136199999985,1.0
1003,3298,-8.055833999999995,-34.95136199999985,1.0
1004,3299,-8.055833999999995,-34.95136199999985,1.0
1005,3305,-8.055833999999995,-34.95136199999985,1.0
1006,3307,-8.055833999999995,-34.95136199999985,1.0
1007,3309,-8.055833999999995,-34.95136199999985,1.0
1008,3312,-8.055833999999995,-34.95136199999985,1.0
1009,3314,-8.055833999999995,-34.95136199999985,1.0
1010,3316,-8.055833999999995,-34.95136199999985,1.0
1011,3319,-8.055833999999995,-34.95136199999985,1.0
1012,3320,-8.055833999999995,-34.95136199999985,1.0
1013,3325,-8.055833999999995,-34.95136199999985,1.0
1014,3328,-8.055833999999995,-34.95136199999985,1.0
1015,3329,-8.055833999999997,-34.95136199999986,1.0
1016,3333,-8.055833999999995,-34.95136199999985,1.0
1017,3334,-8.055833999999995,-34.95136199999985,1.0
1018,3337,-8.055833999999995,-34.95136199999985,1.0
1019,3344,-8.055833999999995,-34.95136199999985,1.0
1020,3350,-8.055833999999995,-34.95136199999985,1.0
1021,3353,-8.055833999999995,-34.95136199999985,1.0
1022,3355,-8.055833999999995,-34.95136199999985,1.0
1023,3375,-8.055833999999995,-34.95136199999985,1.0
1024,3378,-8.055833999999995,-34.95136199999985,1.0
1025,3379,-8.055833999999995,-34.95136199999985,1.0
1026,3381,-8.055833999999995,-34.95136199999985,1.0
1027,3383,-8.055833999999995,-34.95136199999985,1.0
1028,3387,-8.055833999999995,-34.951361999999854,1.0
1029,3392,-8.055833999999995,-34.951361999999854,1.0
1030,3393,-8.055833999999995,-34.951361999999854,1.0
1031,3396,-8.055833999999995,-34.951361999999854,1.0
1032,3400,-8.055833999999995,-34.951361999999854,1.0
1033,3401,-8.055833999999995,-34.951361999999854,1.0
1034,3405,-8.055833999999995,-34.951361999999854,1.0
1035,3410,-8.055833999999995,-34.951361999999854,1.0
1036,3412,-8.055833999999995,-34.951361999999854,1.0
1037,3413,-8.055833999999995,-34.951361999999854,1.0
1038,3418,-8.055833999999995,-34.951361999999854,1.0
1039,3422,-8.055833999999995,-34.951361999999854,1.0
1040,3424,-8.055833999999995,-34.951361999999854,1.0
1041,3428,-8.055833999999997,-34.95136199999986,1.0
1042,3433,-8.055833999999995,-34.951361999999854,1.0
1043,3434,-8.055833999999995,-34.951361999999854,1.0
1044,3437,-8.055833999999995,-34.951361999999854,1.0
1045,3438,-8.055833999999995,-34.951361999999854,1.0
1046,3443,-8.055833999999995,-34.951361999999854,1.0
1047,3448,-8.055833999999995,-34.951361999999854,1.0
1048,3455,-8.055833999999995,-34.951361999999854,1.0
1049,3457,-8.055833999999995,-34.951361999999854,1.0
1050,3458,-8.055833999999995,-34.951361999999854,1.0
1051,3459,-8.055833999999995,-34.951361999999854,1.0
1052,3460,-8.055833999999995,-34.951361999999854,1.0
1053,3463,-8.055833999999995,-34.951361999999854,1.0
1054,3464,-8.055833999999995,-34.951361999999854,1.0
1055,3465,-8.055833999999995,-34.951361999999854,1.0
1056,3467,-8.055833999999997,-34.95136199999986,1.0
1057,3469,-8.055833999999997,-34.95136199999986,1.0
1058,3470,-8.055833999999997,-34.95136199999986,1.0
1059,3473,-8.055833999999997,-34.95136199999986,1.0
1060,3481,-8.055833999999997,-34.95136199999986,1.0
1061,3482,-8.055833999999997,-34.95136199999986,1.0
1062,3495,-8.055833999999997,-34.95136199999986,1.0
1063,3497,-8.055833999999995,-34.95136199999985,1.0
1064,3501,-8.055833999999995,-34.95136199999985,1.0
1065,3502,-8.055833999999995,-34.95136199999985,1.0
1066,3509,-8.055833999999995,-34.95136199999985,1.0
1067,3518,-8.055833999999995,-34.95136199999985,1.0
1068,3526,-8.055833999999995,-34.95136199999985,1.0
1069,3527,-8.055833999999995,-34.95136199999985,1.0
1070,3528,-8.055833999999995,-34.95136199999985,1.0
